1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,0.996884735
11,0.909090909
12,0.950965825
13,1
14,0.979591837
15,1
16,1
17,1
18,0.941780822
19,1
20,1
21,1
22,1
23,1
24,1
25,1
26,1
27,1
28,1
29,1
30,1
31,1
32,1
33,1
34,0.996884735
35,0.909090909
