1,59.28245
2,59.28245
3,59.28245
4,79.17078
5,79.17078
6,79.17078
7,79.17078
8,69.29797
9,69.29797
10,69.29797
11,69.29797
12,69.29797
13,69.29797
14,69.29797
15,149.20835
16,149.20835
17,149.20835
18,149.20835
19,59.28245
20,59.28245
21,59.28245
22,59.28245
23,59.28245
24,59.28245
25,59.28245
26,79.17078
27,79.17078
28,79.17078
29,79.17078
30,69.29797
31,69.29797
32,69.29797
33,69.29797
34,69.29797
35,69.29797
